CustomerID,Recency,Frequency,MonetaryValue,cluster
15942.0,134,1,337.44,3
15944.0,277,1,325.1,3
15945.0,366,1,181.0,3
15947.0,83,1,1708.24,2
15948.0,9,2,955.24,0
15949.0,17,2,364.72,0
15950.0,32,4,1744.71,2
15951.0,9,2,708.22,0
15952.0,34,4,781.91,2
15953.0,16,8,1657.28,1
15955.0,25,14,4416.26,1
15957.0,32,1,428.89,0
15958.0,75,1,104.35,3
15963.0,20,2,470.76,0
15965.0,18,4,808.87,2
15967.0,24,2,397.68,0
15969.0,3,3,666.1,0
15970.0,304,1,314.1,3
15971.0,18,12,4199.85,1
15973.0,367,1,307.82000000000005,3
15974.0,40,7,3442.15,2
15975.0,85,1,371.01,3
15976.0,166,2,427.64,3
15977.0,18,2,1054.73,0
15978.0,78,1,1098.78,3
15980.0,89,3,2398.86,2
15981.0,25,8,3408.48,1
15983.0,23,4,1465.12,2
15984.0,3,10,2780.63,1
15985.0,124,2,1142.42,2
15986.0,31,1,168.12,0
15987.0,13,7,1432.77,1
15988.0,20,1,156.78,0
15990.0,45,2,792.11,2
15992.0,4,1,41.989999999999995,0
15993.0,9,7,2777.67,1
15994.0,55,1,414.27,3
15996.0,89,6,1032.58,2
15998.0,37,5,3080.22,2
16000.0,3,3,12393.7,1
16003.0,30,5,2735.37,2
16005.0,13,4,578.71,0
16006.0,212,1,101.4,3
16007.0,48,4,1693.81,2
16008.0,24,3,478.78,0
16009.0,23,4,972.11,2
16010.0,246,3,392.4,3
16011.0,9,16,3352.96,1
16012.0,36,3,1415.29,2
16013.0,4,47,37130.6,1
16014.0,38,3,646.83,2
16015.0,4,3,704.55,0
16016.0,4,8,1465.51,1
16017.0,48,1,211.88,3
16018.0,40,2,408.90000000000003,0
16019.0,47,9,3786.2400000000002,1
16020.0,17,3,851.01,0
16022.0,261,1,602.63,3
16023.0,47,3,719.81,2
16024.0,13,1,251.03,0
16025.0,30,1,439.65999999999997,0
16026.0,44,1,236.09,3
16027.0,92,6,934.62,2
16029.0,39,63,80850.84,1
16030.0,310,1,331.24,3
16031.0,93,2,547.9,3
16033.0,6,20,8778.82,1
16034.0,197,3,437.7,3
16036.0,88,2,758.92,2
16037.0,270,3,855.02,2
16038.0,8,3,471.78000000000003,0
16040.0,66,3,1313.55,2
16041.0,31,3,3166.4,2
16042.0,23,5,1177.47,2
16043.0,38,4,773.99,2
16045.0,120,4,1340.7,2
16048.0,374,2,256.44,3
16049.0,41,3,1074.81,2
16050.0,174,1,137.9,3
16052.0,55,1,362.06,3
16053.0,33,2,1511.95,2
16054.0,146,1,783.9,3
16055.0,221,1,134.8,3
16056.0,46,1,650.75,0
16057.0,17,7,2263.12,1
16059.0,66,6,1453.16,2
16062.0,10,4,1153.62,0
16063.0,261,1,335.32,3
16065.0,366,1,367.14,3
16066.0,17,5,1521.04,2
16070.0,23,2,852.15,0
16071.0,45,1,326.24,0
16072.0,289,1,584.3199999999999,3
16073.0,298,1,122.39999999999999,3
16076.0,4,10,2234.73,1
16078.0,284,1,79.2,3
16079.0,17,3,1352.0,2
16080.0,82,2,217.16,3
16081.0,57,5,2799.42,2
16083.0,101,2,1317.62,2
16084.0,300,1,436.18,3
16085.0,24,5,981.51,2
16086.0,60,5,1121.39,2
16091.0,155,2,315.06,3
16092.0,115,3,817.86,2
16093.0,107,1,17.0,3
16094.0,12,4,1078.23,0
16096.0,265,1,320.62,3
16097.0,241,1,185.04999999999998,3
16098.0,88,7,2005.63,2
16099.0,51,3,731.9,2
16101.0,71,1,1290.7,2
16102.0,43,3,1842.14,2
16103.0,8,6,1429.64,1
16104.0,62,1,298.21,3
16105.0,249,1,336.96,3
16106.0,66,1,108.38,3
16107.0,18,7,3204.1600000000003,1
16108.0,85,1,842.5,3
16109.0,219,2,611.88,3
16110.0,46,3,1320.95,2
16112.0,144,4,195.73999999999998,3
16113.0,184,1,161.38,3
16114.0,171,1,135.75000000000003,3
16115.0,10,8,1660.8799999999999,1
16116.0,212,1,612.78,3
16117.0,190,1,232.21,3
16119.0,9,2,423.36,0
16120.0,60,4,1309.14,2
16121.0,58,2,854.66,2
16122.0,74,4,684.4200000000001,2
16123.0,52,1,307.78,3
16124.0,318,1,249.0,3
16125.0,368,1,289.35,3
16126.0,30,4,6287.77,2
16127.0,40,1,656.25,0
16128.0,18,5,1880.22,2
16131.0,52,6,3506.54,2
16133.0,4,33,14589.04,1
16134.0,22,2,618.09,0
16135.0,263,1,517.55,3
16136.0,60,3,709.38,2
16139.0,19,3,635.41,0
16140.0,66,2,725.18,2
16141.0,89,1,620.4,3
16142.0,250,1,535.34,3
16143.0,4,6,2424.94,1
16144.0,247,1,175.2,3
16145.0,9,11,3799.4900000000002,1
16146.0,158,3,734.13,2
16147.0,134,1,375.0,3
16148.0,297,1,76.32000000000001,3
16149.0,5,2,280.52,0
16150.0,43,5,2053.02,2
16152.0,269,1,1829.04,3
16153.0,50,5,1824.23,2
16156.0,9,9,3092.04,1
16157.0,16,3,656.69,0
16159.0,282,1,348.2,3
16160.0,66,2,1025.44,2
16161.0,2,19,5533.67,1
16162.0,253,1,37.4,3
16163.0,233,2,856.6,3
16164.0,18,3,822.48,0
16168.0,11,27,3787.6,1
16169.0,9,4,1822.97,2
16170.0,51,6,1885.05,2
16171.0,60,1,73.2,3
16172.0,96,5,1140.21,2
16173.0,16,6,1418.32,2
16174.0,127,3,1009.5500000000001,2
16175.0,95,4,1037.59,2
16177.0,51,1,331.95,3
16178.0,139,1,197.9,3
16179.0,61,1,215.83,3
16180.0,101,8,10254.18,2
16181.0,74,1,305.54,3
16182.0,73,4,6617.65,2
16183.0,68,1,338.71000000000004,3
16184.0,65,6,1158.79,2
16185.0,17,2,529.41,0
16186.0,23,12,4006.94,1
16187.0,32,15,6911.4400000000005,1
16188.0,45,4,981.86,2
16189.0,16,2,215.48,0
16190.0,41,1,215.08,0
16191.0,3,13,5180.52,1
16193.0,237,1,314.45,3
16198.0,76,1,400.68100000000004,3
16200.0,5,2,1068.8700000000001,0
16201.0,4,4,1863.47,1
16202.0,361,1,365.27,3
16203.0,59,4,592.9,2
16204.0,24,1,384.18,0
16205.0,31,4,757.63,2
16206.0,55,4,537.0600000000001,2
16207.0,26,1,394.38,0
16208.0,45,2,664.26,0
16209.0,89,5,2262.62,2
16210.0,2,18,21086.3,1
16211.0,89,1,547.02,3
16212.0,20,2,690.34,0
16213.0,79,1,159.0,3
16214.0,171,3,1062.75,2
16215.0,81,1,242.35,3
16216.0,268,1,914.9300000000001,3
16217.0,236,2,304.25,3
16218.0,30,7,3084.68,1
16221.0,37,3,860.86,2
16222.0,319,1,773.5500000000001,3
16224.0,58,4,1295.3,2
16225.0,45,5,1096.32,2
16226.0,204,3,255.12,3
16227.0,226,1,314.22,3
16229.0,88,2,1010.6,2
16230.0,190,2,542.03,3
16232.0,44,4,990.88,2
16233.0,72,3,536.6800000000001,2
16235.0,41,5,867.31,2
16236.0,79,1,432.2,3
16239.0,57,2,414.2,0
16240.0,25,2,3718.8,2
16241.0,10,13,2590.31,1
16242.0,9,7,3579.86,1
16243.0,34,2,409.1,0
16244.0,212,2,1522.75,2
16245.0,24,3,1413.66,2
16247.0,171,1,114.56,3
16248.0,62,1,152.94,3
16249.0,53,5,1800.07,2
16250.0,262,2,389.44,3
16253.0,67,2,3683.86,2
16255.0,17,8,2619.91,1
16256.0,267,1,752.4300000000001,3
16257.0,177,1,46.95,3
16258.0,46,5,5203.51,2
16260.0,51,1,1035.45,0
16261.0,18,4,728.54,0
16265.0,10,9,5447.0,1
16266.0,74,7,861.89,2
16268.0,72,2,667.65,2
16270.0,354,1,1141.24,3
16271.0,3,5,1404.64,1
16272.0,117,1,411.7,3
16274.0,374,1,351.75,3
16275.0,197,1,559.87,3
16276.0,177,1,810.6000000000001,3
16278.0,101,1,566.38,3
16279.0,22,3,1502.78,2
16281.0,73,1,2062.06,2
16282.0,340,1,168.3,3
16283.0,6,5,1570.81,1
16284.0,32,2,812.68,0
16287.0,170,1,142.5,3
16292.0,122,1,302.25,3
16293.0,22,10,2248.9900000000002,1
16295.0,10,4,1328.55,2
16297.0,269,1,301.9,3
16298.0,23,3,598.2,0
16302.0,127,1,233.22,3
16303.0,26,3,5360.63,2
16305.0,139,1,361.21999999999997,3
16306.0,214,6,632.27,2
16308.0,38,4,2560.0,2
16309.0,107,2,706.57,3
16311.0,18,2,616.26,0
16313.0,4,2,274.15000000000003,0
16315.0,331,1,226.37,3
16316.0,65,8,2938.91,2
16317.0,120,3,1341.65,2
16318.0,36,1,328.15,0
16319.0,218,1,404.40000000000003,3
16320.0,173,2,1038.46,2
16321.0,73,5,373.65000000000003,2
16322.0,2,2,326.75,0
16323.0,197,1,207.50000000000003,3
16324.0,129,3,408.59000000000003,3
16325.0,47,3,594.24,2
16326.0,6,14,3039.2200000000003,1
16327.0,15,6,3820.27,1
16330.0,18,3,251.91,0
16332.0,29,7,1582.8,2
16333.0,8,22,26626.8,1
16337.0,37,1,151.05,0
16338.0,158,1,214.79999999999998,3
16339.0,285,1,94.05,3
16340.0,108,1,534.31,3
16341.0,25,4,1971.87,2
16342.0,76,4,322.41,2
16343.0,17,2,328.58,0
16344.0,159,1,101.10000000000001,3
16345.0,45,1,565.46,0
16347.0,12,2,847.45,0
16348.0,33,7,1415.65,2
16349.0,291,1,53.5,3
16350.0,22,4,1116.47,2
16351.0,333,1,153.9,3
16352.0,18,2,494.44,0
16353.0,4,23,6675.71,1
16354.0,64,2,395.8,3
16356.0,198,3,211.77,3
16357.0,34,3,658.88,2
16358.0,2,4,2027.5,1
16359.0,8,9,1750.92,1
16360.0,5,6,3450.41,1
16361.0,10,4,891.21,0
16362.0,33,5,709.99,2
16363.0,54,1,109.36000000000001,3
16364.0,12,2,705.79,0
16365.0,18,9,1540.42,1
16366.0,19,1,327.3,0
16367.0,38,2,800.67,0
16368.0,3,2,479.91,0
16369.0,19,3,1545.41,2
16370.0,83,4,1301.91,2
16372.0,34,2,355.73,0
16374.0,67,2,466.73,3
16376.0,9,2,974.96,0
16377.0,268,1,676.2,3
16378.0,248,3,362.95,3
16379.0,5,4,2157.4,1
16380.0,62,1,1743.1499999999999,2
16383.0,75,2,643.76,2
16384.0,90,2,584.5,3
16385.0,61,3,554.86,2
16386.0,29,2,302.57,0
16387.0,323,1,94.36,3
16389.0,54,4,1382.07,2
16392.0,270,1,217.89,3
16393.0,3,13,3040.96,1
16394.0,57,5,1555.34,2
16395.0,61,5,1482.06,2
16398.0,155,2,1705.8,2
16399.0,20,2,408.02,0
16400.0,95,1,303.93,3
16401.0,2,12,4098.32,1
16402.0,265,2,293.45,3
16403.0,313,1,177.5,3
16404.0,71,1,443.05,3
16405.0,303,2,167.25,3
16406.0,19,1,154.35,0
16407.0,13,10,2079.68,1
16409.0,37,5,2022.98,2
16411.0,20,2,211.7,0
16412.0,54,1,135.99,3
16413.0,57,1,262.2,3
16414.0,22,2,126.25,0
16415.0,45,1,200.27,3
16416.0,27,3,1051.4,2
16418.0,45,3,631.12,2
16419.0,113,6,958.71,2
16422.0,18,51,34684.4,1
16423.0,25,1,346.12,0
16424.0,192,1,133.56,3
16425.0,303,1,302.7,3
16426.0,3,10,1863.76,1
16427.0,264,2,241.06,3
16429.0,107,1,284.55,3
16430.0,58,1,300.85,3
16431.0,214,3,623.28,3
16432.0,65,1,287.4,3
16433.0,29,1,184.26,0
16434.0,30,7,1511.8,2
16438.0,6,5,798.35,0
16440.0,8,5,3640.67,1
16441.0,68,2,381.2,3
16442.0,2,3,609.3,0
16444.0,47,4,654.67,2
16445.0,34,1,230.51,0
16446.0,1,2,168472.5,1
16447.0,136,1,255.91,3
16448.0,199,1,182.99,3
16449.0,198,2,707.69,3
16450.0,150,1,311.92,3
16451.0,88,1,266.97,3
16454.0,45,2,6.9,3
16455.0,64,7,1841.18,2
16456.0,100,5,2158.18,2
16457.0,219,1,208.36,3
16458.0,3,18,3482.7400000000002,1
16460.0,29,3,811.23,2
16461.0,178,1,142.92,3
16462.0,74,3,136.0,3
16463.0,22,4,1422.4,2
16464.0,20,3,1298.66,2
16466.0,34,7,1595.96,2
16468.0,75,1,74.9,3
16469.0,24,4,625.42,2
16470.0,52,4,752.77,2
16471.0,275,1,223.95000000000002,3
16473.0,165,3,316.11,3
16474.0,8,7,1810.65,1
16475.0,89,4,544.3,2
16477.0,64,7,2494.46,2
16478.0,26,3,331.0,0
16479.0,11,2,300.83,0
16480.0,76,1,769.29,3
16482.0,16,1,220.62,0
16483.0,193,1,139.35,3
16484.0,174,2,404.3,3
16485.0,78,1,363.65,3
16488.0,34,3,498.8,0
16491.0,47,1,731.5,0
16493.0,80,4,1351.63,2
16494.0,297,1,826.53,3
16495.0,4,3,648.26,0
16496.0,9,3,1599.52,0
16497.0,50,6,2965.69,2
16498.0,162,2,100.97,3
16499.0,361,2,365.45,3
16500.0,5,6,400.86,0
16503.0,107,4,1431.93,2
16504.0,26,1,465.88,0
16505.0,32,1,777.6,0
16506.0,20,2,90.30000000000001,0
16509.0,297,1,363.7,3
16510.0,373,1,248.1,3
16511.0,22,3,918.33,2
16513.0,5,4,874.59,0
16515.0,53,5,1624.14,2
16516.0,31,1,101.69999999999999,0
16517.0,278,1,162.7,3
16518.0,62,2,484.32,3
16519.0,26,2,215.07999999999998,0
16520.0,187,3,1046.57,2
16523.0,2,21,9418.470000000001,1
16525.0,3,26,13027.45,1
16526.0,172,1,290.36,3
16527.0,82,1,228.06,3
16528.0,4,1,244.41,0
16529.0,191,1,455.25,3
16531.0,23,7,1244.59,2
16532.0,18,3,6748.8,2
16533.0,20,3,1082.81,2
16535.0,6,1,593.75,0
16536.0,111,1,548.12,3
16539.0,3,4,1388.81,1
16542.0,54,1,119.62,3
16545.0,165,1,339.3,3
16546.0,291,2,787.15,3
16549.0,11,10,4034.9,1
16550.0,109,5,2298.97,2
16551.0,96,3,922.12,2
16552.0,243,2,379.73,3
16553.0,164,12,5719.82,2
16554.0,43,3,837.1,2
16555.0,36,2,285.89,0
16556.0,67,7,3313.79,2
16557.0,25,2,281.85,0
16558.0,1,20,8338.49,1
16560.0,27,2,841.41,0
16561.0,6,2,511.12,0
16563.0,54,1,1077.74,2
16565.0,365,1,173.7,3
16566.0,16,5,614.66,0
16567.0,195,2,865.6,3
16569.0,4,1,124.2,0
16570.0,16,10,3738.4,1
16571.0,27,3,1421.69,2
16572.0,128,3,1009.6,2
16573.0,85,2,663.61,2
16574.0,72,1,451.44,3
16581.0,183,1,105.84,3
16582.0,114,1,313.62,3
16583.0,374,1,233.45,3
16584.0,81,2,936.08,2
16586.0,249,1,463.95,3
16587.0,233,1,225.15,3
16589.0,72,3,459.24,2
16591.0,69,1,213.5,3
16592.0,5,16,4113.68,1
16593.0,51,3,330.03,0
16594.0,76,1,181.09,3
16595.0,62,1,360.16,3
16596.0,16,2,250.15,0
16597.0,5,1,90.04,0
16598.0,286,1,145.04999999999998,3
16600.0,5,6,813.52,1
16601.0,41,1,242.7,0
16602.0,37,1,528.08,0
16603.0,75,2,482.47,3
16607.0,18,14,3347.71,1
16609.0,16,7,5493.46,1
16610.0,220,1,75.66,3
16611.0,187,1,129.49,3
16612.0,33,4,1187.66,2
16613.0,71,1,618.59,3
16614.0,183,1,506.19,3
16616.0,16,2,500.42,0
16617.0,236,1,151.85,3
16618.0,32,5,2647.59,2
16619.0,264,1,226.21,3
16620.0,4,2,178.96,0
16621.0,52,4,813.48,2
16623.0,246,1,129.45,3
16624.0,81,2,810.5699999999999,2
16625.0,275,1,333.08,3
16626.0,1,17,4413.1,1
16627.0,80,1,322.8,3
16628.0,30,5,2188.05,2
16629.0,74,2,408.63,3
16633.0,18,6,2883.1,1
16634.0,223,2,217.9,3
16637.0,33,4,1154.47,2
16638.0,23,10,1680.72,1
16639.0,32,3,1257.51,2
16641.0,106,1,231.10000000000002,3
16642.0,5,2,688.33,0
16643.0,246,1,487.51,3
16644.0,178,2,833.78,3
16647.0,170,2,214.06,3
16648.0,43,1,290.65999999999997,0
16650.0,72,1,518.42,3
16652.0,59,7,6773.97,2
16653.0,17,2,1212.66,0
16654.0,142,4,601.27,2
16655.0,18,6,3789.52,1
16656.0,23,15,8625.8,1
16657.0,10,4,874.43,0
16658.0,369,1,123.24,3
16659.0,190,1,39.12,3
16660.0,17,4,1267.6499999999999,2
16665.0,363,1,135.39999999999998,3
16666.0,20,1,118.98,0
16667.0,69,2,567.1800000000001,3
16668.0,16,6,306.71999999999997,0
16669.0,24,3,1348.88,2
16670.0,17,11,4095.9,1
16671.0,29,3,1692.27,2
16672.0,3,20,8134.9400000000005,1
16674.0,55,2,304.24,3
16676.0,34,4,1592.1200000000001,2
16678.0,3,12,3109.99,1
16679.0,367,1,129.75,3
16680.0,44,1,183.7,3
16681.0,73,6,1770.34,2
16682.0,5,5,1028.0,1
16684.0,5,28,66653.56,1
16685.0,62,2,324.24,3
16686.0,48,7,2959.88,2
16688.0,2,4,1260.86,1
16689.0,76,2,422.59999999999997,3
16690.0,73,2,225.57999999999998,3
16692.0,257,2,1276.0,2
16693.0,69,2,477.86,3
16696.0,136,4,657.9000000000001,2
16697.0,242,1,112.75,3
16698.0,227,2,1998.0,2
16700.0,9,13,5076.55,1
16701.0,9,13,5398.3,1
16705.0,1,20,14034.99,1
16706.0,38,3,531.35,0
16708.0,46,1,656.63,0
16709.0,85,5,3029.87,2
16710.0,20,10,2467.99,1
16711.0,4,5,1651.03,1
16712.0,10,11,3611.31,1
16713.0,19,15,6910.78,1
16714.0,219,3,1129.06,2
16715.0,79,1,301.71999999999997,3
16716.0,267,2,901.2,3
16717.0,24,6,3843.08,1
16718.0,370,1,606.0500000000001,3
16719.0,15,7,1770.22,1
16720.0,27,1,152.95,0
16721.0,263,1,292.47,3
16722.0,18,13,4730.81,1
16723.0,92,2,576.4,3
16725.0,303,7,758.27,2
16726.0,27,5,1358.74,2
16727.0,365,1,256.32,3
16728.0,47,4,1048.28,2
16729.0,39,21,7205.33,1
16730.0,53,3,743.11,2
16732.0,32,1,603.75,0
16734.0,53,3,646.76,2
16735.0,79,5,2247.41,2
16737.0,54,1,417.59999999999997,3
16738.0,298,1,3.75,3
16739.0,177,1,323.0,3
16742.0,47,1,464.9,0
16743.0,30,7,2213.13,2
16744.0,12,7,1291.91,1
16745.0,87,17,7180.7,1
16746.0,5,18,6680.11,1
16747.0,38,2,836.06,2
16748.0,18,5,1515.9,2
16750.0,45,5,623.93,2
16751.0,31,1,1764.72,2
16752.0,373,1,207.5,3
16753.0,59,1,223.92000000000002,3
16754.0,373,1,2002.4,3
16755.0,115,3,1475.43,2
16756.0,215,1,239.4,3
16757.0,319,1,106.83000000000001,3
16758.0,66,1,369.34000000000003,3
16759.0,8,3,789.79,0
16761.0,97,1,316.62,3
16762.0,20,3,1207.24,2
16763.0,199,1,611.85,3
16764.0,4,13,2790.9500000000003,1
16765.0,295,1,34.0,3
16766.0,274,2,1145.6,3
16767.0,31,11,5575.56,1
16768.0,48,3,478.09000000000003,2
16769.0,261,1,361.54,3
16770.0,58,5,757.1,2
16771.0,34,5,2242.61,2
16773.0,58,1,171.59,3
16774.0,68,4,661.52,2
16775.0,11,11,1691.51,1
16776.0,61,1,371.54,3
16777.0,81,2,222.62,3
16778.0,75,2,245.94,3
16779.0,3,22,10611.720000000001,1
16780.0,101,2,422.24,3
16781.0,373,1,311.25,3
16782.0,11,13,2267.9500000000003,1
16784.0,20,1,107.6,0
16788.0,124,2,594.39,3
16789.0,9,1,80.8,0
16790.0,4,6,1545.6200000000001,1
16791.0,30,7,1705.78,2
16792.0,283,2,110.38000000000001,3
16793.0,58,1,243.84,3
16794.0,2,10,1196.5,1
16795.0,366,1,414.88,3
16796.0,90,1,305.62,3
16800.0,12,1,1162.65,0
16801.0,164,4,1594.23,2
16803.0,66,1,332.3,3
16804.0,24,3,536.99,0
16805.0,174,2,460.59,3
16806.0,104,4,762.16,2
16807.0,143,3,1121.59,2
16808.0,100,2,288.42,3
16809.0,24,5,914.69,2
16810.0,193,1,309.54,3
16811.0,5,2,547.07,0
16812.0,361,1,479.35,3
16813.0,9,10,1652.18,1
16814.0,15,21,6416.7,1
16816.0,104,4,417.06,2
16817.0,3,9,1604.75,1
16818.0,11,11,3349.57,1
16820.0,96,1,497.61,3
16823.0,228,1,358.38,3
16824.0,16,2,460.64,0
16825.0,39,2,775.1800000000001,0
16826.0,52,1,341.7,3
16828.0,94,2,128.5,3
16829.0,157,1,197.22,3
16830.0,39,1,325.91,0
16832.0,185,3,199.15,3
16833.0,2,4,1106.53,0
16834.0,228,1,413.46,3
16835.0,129,2,180.85,3
16836.0,40,2,251.87,0
16837.0,32,11,3170.98,1
16838.0,198,2,588.85,3
16839.0,9,34,16594.35,1
16841.0,37,6,1869.82,2
16842.0,101,3,1264.19,2
16843.0,43,16,10196.57,1
16846.0,51,1,214.32,3
16847.0,44,1,193.44,3
16848.0,53,1,281.42,3
16849.0,187,1,124.57,3
16850.0,334,1,332.41,3
16851.0,5,3,342.45,0
16852.0,11,2,144.91000000000003,0
16855.0,24,2,328.4,0
16856.0,15,1,35.400000000000006,0
16858.0,369,1,375.69000000000005,3
16859.0,145,2,747.81,3
16861.0,60,2,173.76,3
16863.0,32,2,502.8,0
16866.0,141,3,207.73999999999998,3
16869.0,23,4,817.12,2
16871.0,23,6,2812.34,2
16872.0,78,3,680.02,2
16873.0,5,6,7123.62,1
16875.0,68,5,2095.53,2
16877.0,13,6,846.62,2
16878.0,85,1,13.3,3
16880.0,31,7,1491.43,2
16881.0,67,1,432.0,3
16882.0,67,3,705.12,2
16883.0,188,2,272.48,3
16884.0,38,2,429.84000000000003,0
16885.0,16,3,450.41,0
16887.0,36,1,192.32999999999998,0
16889.0,195,3,1578.67,2
16891.0,2,5,742.43,0
16892.0,2,5,518.19,0
16893.0,367,1,145.93,3
16895.0,65,1,202.27,3
16897.0,300,2,289.78,3
16898.0,27,3,501.03,0
16899.0,8,6,1271.06,1
16900.0,17,3,887.11,0
16902.0,117,1,1706.88,2
16903.0,30,1,363.2,0
16904.0,5,16,3653.75,1
16905.0,6,7,3037.6,1
16906.0,82,4,559.59,2
16907.0,30,5,928.76,2
16909.0,73,1,379.14,3
16910.0,5,8,1508.96,1
16912.0,29,11,2555.58,1
16913.0,291,1,113.44,3
16914.0,37,1,183.76,0
16915.0,10,6,621.6800000000001,0
16916.0,24,2,562.41,0
16917.0,277,1,391.52,3
16918.0,50,6,1068.82,2
16919.0,157,11,2592.25,2
16921.0,62,1,154.18,3
16923.0,13,19,7069.08,1
16924.0,22,3,829.89,0
16926.0,372,1,230.25,3
16927.0,116,3,543.05,2
16928.0,81,17,2814.7,1
16929.0,4,7,1295.39,1
16930.0,27,3,378.89,0
16931.0,6,21,4554.87,1
16932.0,54,1,150.23000000000002,3
16933.0,2,2,563.23,0
16934.0,55,2,931.03,2
16936.0,26,1,261.9,0
16938.0,9,4,2711.6800000000003,1
16940.0,53,3,3049.88,2
16942.0,13,9,1904.99,1
16943.0,212,3,816.73,2
16945.0,22,19,4345.5,1
16947.0,236,1,406.48,3
16948.0,139,3,435.02,3
16949.0,4,6,1286.27,1
16950.0,57,3,1178.56,2
16951.0,135,3,1277.75,2
16952.0,110,2,167.61,3
16953.0,31,1,20.8,3
16954.0,1,9,2085.08,1
16955.0,185,4,518.67,2
16956.0,18,1,308.74,0
16957.0,240,2,416.64,3
16959.0,88,1,117.35000000000001,3
16960.0,39,3,507.05,0
16961.0,117,1,234.17,3
16963.0,188,1,110.55000000000001,3
16965.0,227,1,201.19,3
16966.0,9,7,2154.97,1
16967.0,190,1,319.02,3
16968.0,5,2,439.43,0
16969.0,40,3,650.41,2
16971.0,39,1,357.21,0
16976.0,268,1,251.51999999999998,3
16978.0,78,1,344.33,3
16979.0,4,6,1852.0,1
16980.0,256,2,1028.46,3
16982.0,61,1,384.06,3
16983.0,13,7,1905.87,1
16984.0,89,2,4459.52,2
16985.0,18,10,5464.12,1
16986.0,30,2,1873.2,2
16987.0,4,7,1616.8,1
16988.0,6,1,126.12,0
16989.0,8,6,1133.25,1
16990.0,219,1,179.0,3
16992.0,11,5,1614.31,1
16996.0,31,6,1456.96,2
16997.0,289,3,702.0,3
16998.0,150,4,295.0,3
16999.0,24,2,484.82,0
17001.0,1,11,3989.57,1
17002.0,86,3,1493.73,2
17004.0,47,2,1312.1399999999999,2
17006.0,5,4,781.78,0
17007.0,51,6,889.9300000000001,2
17010.0,19,1,195.36,0
17011.0,31,1,270.9,0
17014.0,9,3,583.4300000000001,0
17015.0,29,3,1838.6100000000001,2
17017.0,3,20,8694.26,1
17018.0,41,2,920.1,2
17019.0,12,4,1258.08,2
17022.0,32,1,71.0,0
17024.0,46,3,95.85,0
17025.0,61,3,357.77,2
17026.0,186,2,154.82999999999998,3
17027.0,79,6,877.5600000000001,2
17029.0,111,2,716.0,3
17030.0,64,1,146.87,3
17031.0,12,2,380.35,0
17033.0,87,3,1030.14,2
17034.0,17,3,745.52,0
17035.0,246,2,433.53000000000003,3
17037.0,88,1,1267.32,2
17038.0,31,1,112.4,0
17040.0,138,1,449.73,3
17041.0,27,3,1071.49,2
17042.0,3,5,1036.58,1
17043.0,33,4,1735.18,2
17044.0,26,1,948.48,0
17045.0,114,3,339.44,3
17046.0,158,1,642.02,3
17047.0,86,3,1100.9,2
17048.0,118,3,925.35,2
17049.0,3,9,5655.03,1
17050.0,97,6,3185.64,2
17051.0,195,1,240.89000000000001,3
17052.0,29,1,399.09,0
17053.0,131,1,498.48,3
17054.0,29,5,1356.33,2
17058.0,82,3,1179.89,2
17059.0,30,5,3080.39,2
17060.0,267,1,234.24,3
17061.0,74,11,5232.2300000000005,1
17062.0,314,4,533.33,3
17063.0,22,7,1461.14,2
17064.0,59,3,855.45,2
17068.0,13,21,4552.14,1
17069.0,29,9,2709.7000000000003,1
17070.0,115,1,304.24,3
17071.0,29,9,2429.03,1
17073.0,18,4,1446.09,2
17075.0,18,4,834.12,2
17076.0,37,3,841.0799999999999,2
17078.0,37,2,378.2,0
17079.0,79,1,118.80000000000001,3
17080.0,23,2,287.62,0
17081.0,26,2,288.91,0
17082.0,34,2,2003.85,2
17083.0,110,3,1405.78,2
17084.0,36,2,2747.9900000000002,2
17085.0,124,5,1562.4,2
17086.0,8,6,2050.08,1
17088.0,29,4,1991.01,2
17090.0,5,7,1974.65,1
17091.0,3,9,3827.76,1
17092.0,51,4,1774.03,2
17094.0,323,1,302.0,3
17095.0,23,3,1324.16,2
17096.0,16,4,1022.13,2
17097.0,3,8,954.42,1
17100.0,19,2,971.74,0
17101.0,11,4,1621.73,2
17102.0,262,1,25.5,3
17105.0,160,2,665.78,3
17107.0,34,6,10797.48,1
17109.0,30,6,881.29,2
17110.0,166,1,163.29999999999998,3
17111.0,48,1,231.61,3
17114.0,6,8,801.12,1
17115.0,9,3,837.5,0
17117.0,289,1,116.19999999999999,3
17118.0,318,1,157.02,3
17119.0,4,2,606.91,0
17120.0,234,1,307.46,3
17122.0,120,1,138.32,3
17123.0,162,1,345.29999999999995,3
17124.0,186,1,294.24,3
17125.0,51,1,230.5,3
17126.0,153,5,989.45,2
17128.0,335,1,157.09,3
17131.0,6,5,2463.17,1
17133.0,16,7,4892.240000000001,1
17134.0,107,2,413.2,3
17135.0,17,7,1139.73,2
17138.0,276,1,380.5,3
17139.0,16,12,10650.77,1
17140.0,248,1,454.12,3
17142.0,240,1,579.0,3
17144.0,2,2,984.57,0
17146.0,106,3,749.78,2
17147.0,23,4,1714.59,2
17148.0,52,1,124.88,3
17152.0,195,3,1689.5,2
17153.0,25,1,213.78,0
17154.0,76,1,329.34,3
17155.0,18,2,251.70000000000002,0
17157.0,8,2,319.0,0
17158.0,33,3,1266.97,2
